"name","sku","store_view_code","product_type","description","price","special_price","special_from_date","special_to_date","cost","weight","manufacturer","meta_title","meta_keywords","meta_description","base_image","small_image","thumbnail_image","old_id","tier_price","color","news_from_date","news_to_date","gallery","product_online","minimal_price","visibility","custom_design","custom_design_from","custom_design_to","custom_layout_update","page_layout","categories","product_websites","options_container","required_options","has_options","base_image_label","small_base_image_label","thumbnail_label","created_at","updated_at","country_of_manufacture","stock_status_status","custom_layout","custom_layout_update_file","price_type","sku_type","weight_type","price_view","shipment_type","url_key","url_path","msrp","msrp_display_actual_price_type","links_purchased_separately","samples_title","links_title","links_exist","giftcard_amounts","allow_open_amount","open_amount_min","open_amount_max","giftcard_type","is_redeemable","use_config_is_redeemable","lifetime","use_config_lifetime","email_template","use_config_email_template","allow_message","use_config_allow_message","related_tgtr_position_limit","related_tgtr_position_behavior","upsell_tgtr_position_limit","upsell_tgtr_position_behavior","tax_class_id","gift_message_available","gift_wrapping_available","gift_wrapping_price","is_returnable","swatch_image","brand","bed_size","tonneau_cover_type","step_bar_width","step_bar_pattern","finish","lighter_element","cab_type","console_type","floor_liner_type","number_of_pieces","seat_configuration","seat_location","armrest","seat_cover_material","rail_type","end_cap_color","bed_liner_type","vehicle_side","deflector_location","profile","camera","keypad","trailer_tow_mirrors","trim_kit_type","rack_application","mount_type","cargo_box_dimensions","splash_guard_decal","splash_guard_location","splash_guard_type","wheel_lip_molding","mirror_use","trailer_ball_size","scoop_location","stripe_location","stripe_kit_type","stripe_width","transmission_type","remote_start_type","confirmation","push_button_start","ford_perimeter_plus","suggested_list_price","supplier_name","dealer_net_price","oversize","mandatory_installation","install_time","logo","vehicle_disclaimer","tailgate_step","product_import_status","product_import_review_status","exclude_from_import","height","width","length","residualization_code","show_labor_cost_message","year_model","inactive_year_model","make","model","year"
"Trim KIt - Door Molding Kit by Air Design, Matte Black, For Super Cab","VML3Z-1820049-B","ford_ca_en","simple","<p>These Door Molding kits are sized to fit your F-150 and help provide protection against road debris.</p><ul><li>Scuff resistant satin black finish</li><li>Injected with lightweight and flexible polyurethane elastomer</li><li>Easy no-drill installation using 3M double sided tape</li></ul>","404.840000",,,,,"12.000000",,,,,"VML3Z1820049B_0.jpg","VML3Z1820049B_0.jpg","VML3Z1820049B_0.jpg",,,"Matte Black",,,,"1",,"Catalog, Search",,,,,,"Default Category/Exterior,Default Category/Exterior/Trim Kits","ford_us,ford_ca","container2","0","0",,,,"10/15/2020 21:05:08.000000","10/04/2023 07:49:16.000000",,"In Stock",,,"0","0",,,,"kit-body-conversion-13034",,,"0",,,,,,,,,,,,,,,,,,,,,,"Taxable Goods","0","0",,"1",,"Air Design",,,,,,,"SuperCab",,,,,,,,,,,,,"Standard",,,,,,,,,,,,,,,,,,,,,,,,,"283.390000","0","0","0.500000",,,,"Reviewed","Processing Complete","0","6.690000","11.810000","46.460000",,"1","Ford_F-150_2021,Ford_F-150_2022,Ford_F-150_2023,Ford_Super Duty_2023,Ford_Super Duty_2024",,"Ford","F-150,Super Duty","2021,2022,2023,2024"
"Side Window Deflectors - In-Channel Smoke, Reg Cab, by Putco","VML3Z-18246-D","ford_ca_en","simple","<p>Deflectors keep out snow or rain so you can crack open the window and let fresh air in.</p><ul><li>Durable, smoke-colored acrylic</li><li>Self-stick adhesive for easy installation</li></ul>","89.700000",,,,,"5.000000",,,,,"VML3Z18246D_0.jpg","VML3Z18246D_0.jpg","VML3Z18246D_0.jpg",,,"Smoke",,,,"1",,"Catalog, Search",,,,,,"Default Category/Exterior/Covers, Deflectors, and Protectors,Default Category/Exterior","ford_us,ford_ca","container2","0","0",,,,"12/10/2020 21:07:45.000000","10/04/2023 07:49:16.000000",,"In Stock",,,"0","0",,,,"kit-window-shade-12903",,,"0",,,,,,,,,,,,,,,,,,,,,,"Taxable Goods","0","0",,"1","/v/m/vml3z-18246-d.jpg","Putco",,,,,,,,,,,,,,,,,,,"Side Windows","Standard",,,,,,,,,,,,,,,,,,,,,,,,"PUTCO INC","62.790000","0","0","0.300000",,,,"Reviewed","Processing Complete","0","2.000000","24.000000","36.000000",,"0","Ford_F-150_2021,Ford_F-150_2022,Ford_F-150_2023,Ford_Super Duty_2023,Ford_Super Duty_2024",,"Ford","F-150,Super Duty","2021,2022,2023,2024"
"Side Window Deflectors - In Channel, Smoke by Putco, Front Only, 2-Piece Set, For Super Cab","VML3Z-18246-E","ford_ca_en","simple","<ul><li>Deflectors keep out snow or rain so you can crack open the window and let fresh air in. </li><li>Durable, smoke-colored acrylic. </li><li>Self-stick adhesive for easy installation.</li></ul>","102.700000",,,,,"5.000000",,,,,"VML3Z18246E_0.jpg","VML3Z18246E_0.jpg","VML3Z18246E_0.jpg",,,"Smoke",,,,"1",,"Catalog, Search",,,,,,"Default Category/Exterior/Covers, Deflectors, and Protectors,Default Category/Exterior","ford_us,ford_ca","container2","0","0",,,,"12/10/2020 21:07:45.000000","10/04/2023 07:49:16.000000",,"In Stock",,,"0","0",,,,"kit-window-shade-12904",,,"0",,,,,,,,,,,,,,,,,,,,,,"Taxable Goods","0","0",,"1","/v/m/vml3z-18246-e.jpg",,,,,,,,"Regular",,,"2",,,,,,,,,"Side Windows","Standard",,,,,,,,,,,,,,,,,,,,,,,,"PUTCO INC","71.890000","0","0","0.500000",,,,"Reviewed","Processing Complete","0","2.000000","24.000000","36.000000",,"0","Ford_F-150_2021,Ford_F-150_2022,Ford_F-150_2023,Ford_Super Duty_2023,Ford_Super Duty_2024",,"Ford","F-150,Super Duty","2021,2022,2023,2024"
"Side Window Deflectors - In-Channel, Smoke by Putco, Front and Rear, 4-Piece Set, For SuperCrew","VML3Z-18246-F","ford_ca_en","simple","<ul><li>Deflectors keep out snow or rain so you can crack open the window and let fresh air in. </li><li>Durable, smoke-colored acrylic. </li><li>Self-stick adhesive for easy installation.</li></ul>","115.700000",,,,,"5.000000",,,,,"VML3Z18246F_0.jpg","VML3Z18246F_0.jpg","VML3Z18246F_0.jpg",,,"Smoke",,,,"1",,"Catalog, Search",,,,,,"Default Category/Exterior/Covers, Deflectors, and Protectors,Default Category/Exterior","ford_us,ford_ca","container2","0","0",,,,"10/15/2020 20:55:08.000000","10/04/2023 07:49:16.000000",,"In Stock",,,"0","0",,,,"kit-window-shade-12905",,,"0",,,,,,,,,,,,,,,,,,,,,,"Taxable Goods","0","0",,"1","/v/m/vml3z-18246-f.jpg",,,,,,,,"SuperCrew",,,"4",,,,,,,,,"Side Windows","Standard",,,,,,,,,,,,,,,,,,,,,,,,,"80.990000","0","0","0.300000",,,,"Reviewed","Processing Complete","0","2.000000","24.000000","36.000000",,"0","Ford_F-150_2021,Ford_F-150_2022,Ford_F-150_2023,Ford_Super Duty_2023,Ford_Super Duty_2024",,"Ford","F-150,Super Duty","2021,2022,2023,2024"
"Side Window Deflectors - In Channel, Chrome by Putco, Front Only, 2-Piece Set, For Regular Cab","VML3Z-18246-G","ford_ca_en","simple","<ul><li>Deflectors keep out snow or rain so you can crack open the window and let fresh air in. </li><li>Self-stick adhesive for easy installation.</li></ul>","174.160000",,,,,"5.000000",,,,,"VML3Z18246G_0.jpg","VML3Z18246G_0.jpg","VML3Z18246G_0.jpg",,,"Chrome",,,,"1",,"Catalog, Search",,,,,,"Default Category/Exterior/Covers, Deflectors, and Protectors,Default Category/Exterior","ford_us,ford_ca","container2","0","0",,,,"10/15/2020 20:55:08.000000","10/04/2023 07:49:16.000000",,"In Stock",,,"0","0",,,,"kit-window-shade-12906",,,"0",,,,,,,,,,,,,,,,,,,,,,"Taxable Goods","0","0",,"1","/v/m/vml3z-18246-g.jpg",,,,,,"Chrome",,"Regular",,,"2",,,,,,,,,"Side Windows","Standard",,,,,,,,,,,,,,,,,,,,,,,,,"121.910000","0","0","0.500000",,,,"Vehicle Association Change","Processing Complete","0","2.000000","24.000000","36.000000",,"0","Ford_F-150_2021,Ford_F-150_2022,Ford_F-150_2023,Ford_Super Duty_2023,Ford_Super Duty_2024",,"Ford","F-150,Super Duty","2021,2022,2023,2024"
"Side Window Deflectors - In Channel, Chrome by Putco, Front Only, 2-Piece Set, For Super Cab","VML3Z-18246-H","ford_ca_en","simple","<p>Deflectors keep out snow or rain so you can crack open the window and let fresh air in.</p><ul><li>Durable, chromed&nbsp;acrylic</li><li>Self-stick adhesive for easy installation</li></ul>","228.160000",,,,,"5.000000",,,,,"VML3Z18246H_0.jpg","VML3Z18246H_0.jpg","VML3Z18246H_0.jpg",,,"Chrome",,,,"1",,"Catalog, Search",,,,,,"Default Category/Exterior/Covers, Deflectors, and Protectors,Default Category/Exterior","ford_us,ford_ca","container2","0","0",,,,"12/10/2020 21:07:45.000000","10/04/2023 07:49:16.000000",,"In Stock",,,"0","0",,,,"kit-window-shade-vml3z-18246-h",,,"0",,,,,,,,,,,,,,,,,,,,,,"Taxable Goods","0","0",,"1","/v/m/vml3z-18246-h.jpg",,,,,,"Chrome",,,,,,,,,,,,,,"Side Windows",,,,,,,,,,,,,,,,,,,,,,,,,"PUTCO INC","159.710000","0","0","0.500000",,,,"Reviewed","Processing Complete","0","2.000000","24.000000","36.000000",,"0","Ford_F-150_2021,Ford_F-150_2022,Ford_F-150_2023,Ford_Super Duty_2023,Ford_Super Duty_2024",,"Ford","F-150,Super Duty","2021,2022,2023,2024"
"Side Window Deflectors - In Channel, Chrome,  4-Piece Set, For Crew Cab","VML3Z-18246-J","ford_ca_en","simple","<p>Deflectors keep out snow or rain so you can crack open the window and let fresh air in.</p><ul><li>Durable, chromed&nbsp;acrylic</li><li>Self-stick adhesive for easy installation</li></ul>","241.660000",,,,,"5.000000",,,,,"VML3Z18246J_0.jpg","VML3Z18246J_0.jpg","VML3Z18246J_0.jpg",,,"Chrome",,,,"1",,"Catalog, Search",,,,,,"Default Category/Exterior/Covers, Deflectors, and Protectors,Default Category/Exterior","ford_us,ford_ca","container2","0","0",,,,"12/10/2020 21:07:45.000000","10/04/2023 07:49:16.000000",,"In Stock",,,"0","0",,,,"kit-window-shade-12908",,,"0",,,,,,,,,,,,,,,,,,,,,,"Taxable Goods","0","0",,"1","/v/m/vml3z-18246-j.jpg",,,,,,"Chrome",,,,,"4",,,,,,,,,"Side Windows","Standard",,,,,,,,,,,,,,,,,,,,,,,,"PUTCO INC","169.160000","0","0","0.500000",,,,"Reviewed","Processing Complete","0","2.000000","24.000000","36.000000",,"0","Ford_F-150_2021,Ford_F-150_2022,Ford_F-150_2023,Ford_Super Duty_2023,Ford_Super Duty_2024",,"Ford","F-150,Super Duty","2021,2022,2023,2024"
"Supercrew Low Profile Side window Deflectors by Lund","VML3Z-18246-K","ford_ca_en","simple","Deflectors keep out snow or rain so you can crack open the window and let fresh air in. Durable, smoke-colored acrylic. Self-stick adhesive for easy installation.","141.700000",,,,,"3.170000",,,,,"VML3Z18246K_0.jpg","VML3Z18246K_0.jpg","VML3Z18246K_0.jpg",,,,,,,"1",,"Catalog, Search",,,,,,"Default Category/Exterior/Covers, Deflectors, and Protectors,Default Category/Exterior","ford_us,ford_ca","container2","0","0",,,,"12/18/2021 10:00:13.000000","10/04/2023 07:49:16.000000",,"In Stock",,,"0","0",,,,"kit-window-shade-vml3z-18246-k",,,"0",,,,,,,,,,,,,,,,,,,,,,"Taxable Goods","0","0",,"1","/v/m/vml3z-18246-k.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"AUTO VENTSHADE CO","99.190000","0","0","0.300000",,,,"Vehicle Association Change","Processing Complete","0","1.880000","11.880000","46.880000",,"0","Ford_F-150_2015,Ford_F-150_2016,Ford_F-150_2017,Ford_F-150_2018,Ford_F-150_2019,Ford_F-150_2020,Ford_F-150_2021,Ford_F-150_2022,Ford_F-150_2023,Ford_Super Duty_2017,Ford_Super Duty_2018,Ford_Super Duty_2019,Ford_Super Duty_2020,Ford_Super Duty_2021,Ford_Super Duty_2022,Ford_Super Duty_2023,Ford_Super Duty_2024","Ford_Maverick_2022","Ford","F-150,Super Duty","2015,2016,2017,2018,2019,2020,2021,2022,2023,2024"
"Seat Covers - Carhartt Protective Seat Covers by Covercraft, Rear Row, 60/40, For SuperCab, Brown","VML3Z-1863812-A","ford_ca_en","simple","<p>Signature Carhartt canvas duck is a rugged blend of long-lasting toughness and all-day comfort:</p><ul><li>Breathable, heavy-gauge protection is water-repellent and UV-resistant</li><li>Slip on Cover</li></ul>","325.490000",,,,,"3.500000",,,,,"VML3Z1863812A_0.jpg","VML3Z1863812A_0.jpg","VML3Z1863812A_0.jpg",,,"Brown",,,,"1",,"Catalog, Search",,,,,,"Default Category/Interior,Default Category/Interior/Seat Covers","ford_us,ford_ca","container2","0","0",,,,"12/10/2020 21:07:45.000000","10/04/2023 07:49:16.000000",,"In Stock",,,"0","0",,,,"kit-rear-seat-cover-13083",,,"0",,,,,,,,,,,,,,,,,,,,,,"Taxable Goods","0","0",,"1","/v/m/vml3z-1863812-a.jpg","Covercraft",,,,,,,"SuperCab",,,,"60/40","Rear",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"COVERCRAFT INDUSTRIE","227.840000","0","0","0.500000",,"Not compatible with heated seats",,"Reviewed","Processing Complete","0","18.500000","3.500000","20.000000",,"0","Ford_F-150_2021,Ford_F-150_2022,Ford_F-150_2023,Ford_Super Duty_2023,Ford_Super Duty_2024",,"Ford","F-150,Super Duty","2021,2022,2023,2024"
"Seat Covers - Carhartt Protective Seat Covers by Covercraft, Rear Row, 60/40, For SuperCab, Gravel","VML3Z-1863812-B","ford_ca_en","simple","<p>Signature Carhartt canvas duck is a rugged blend of long-lasting toughness and all-day comfort:</p><ul><li>Breathable, heavy-gauge protection is water-repellent and UV-resistant; slip on.</li></ul>","325.490000",,,,,"3.500000",,,,,"VML3Z1863812B_0.jpg","VML3Z1863812B_0.jpg","VML3Z1863812B_0.jpg",,,"Gravel",,,,"1",,"Catalog, Search",,,,,,"Default Category/Interior,Default Category/Interior/Seat Covers","ford_us,ford_ca","container2","0","0",,,,"12/10/2020 21:07:45.000000","10/04/2023 07:49:16.000000",,"In Stock",,,"0","0",,,,"kit-rear-seat-cover-13084",,,"0",,,,,,,,,,,,,,,,,,,,,,"Taxable Goods","0","0",,"1","/v/m/vml3z-1863812-b.jpg","Covercraft",,,,,,,"SuperCab",,,,"60/40","Rear",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"COVERCRAFT INDUSTRIE","227.840000","0","0","0.500000",,"Not compatible with heated seats",,"Vehicle Association Change","Processing Complete","0","18.500000","3.500000","20.000000",,"0","Ford_F-150_2021,Ford_F-150_2022,Ford_F-150_2023,Ford_Super Duty_2023,Ford_Super Duty_2024",,"Ford","F-150,Super Duty","2021,2022,2023,2024"
"Seat Covers - Carhartt Protective Seat Covers by Covercraft, Rear Row, 60/40, For SuperCab, Charcoal","VML3Z-1863812-C","ford_ca_en","simple","<p>Signature Carhartt canvas duck is a rugged blend of long-lasting toughness and all-day comfort:</p><ul><li>Breathable, heavy-gauge protection is water-repellent and UV-resistant; slip on.</li></ul>","264.990000",,,,,"3.500000",,,,,"VML3Z1863812C_0.jpg","VML3Z1863812C_0.jpg","VML3Z1863812C_0.jpg",,,"Charcoal",,,,"1",,"Catalog, Search",,,,,,"Default Category/Interior,Default Category/Interior/Seat Covers","ford_us,ford_ca","container2","0","0",,,,"12/10/2020 21:07:45.000000","10/04/2023 07:49:16.000000",,"In Stock",,,"0","0",,,,"kit-rear-seat-cover-13085",,,"0",,,,,,,,,,,,,,,,,,,,,,"Taxable Goods","0","0",,"1","/v/m/vml3z-1863812-c.jpg","Covercraft",,,,,,,"SuperCab",,,,"60/40","Rear",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"COVERCRAFT INDUSTRIE","185.490000","0","0","0.500000",,"Not compatible with heated seats",,"Vehicle Association Change","Processing Complete","0","18.500000","3.500000","20.000000",,"0","Ford_F-150_2021,Ford_F-150_2022,Ford_F-150_2023,Ford_Super Duty_2023,Ford_Super Duty_2024",,"Ford","F-150,Super Duty","2021,2022,2023,2024"
"Seat Covers - Carhartt Protective Seat Covers by Covercraft, Rear Row, 60/40, For SuperCab, Taupe","VML3Z-1863812-D","ford_ca_en","simple","<p>Signature Carhartt canvas duck is a rugged blend of long-lasting toughness and all-day comfort:</p><ul><li>Breathable, heavy-gauge protection is water-repellent and UV-resistant; slip on.</li></ul>","264.990000",,,,,"3.500000",,,,,"VML3Z1863812D_0.jpg","VML3Z1863812D_0.jpg","VML3Z1863812D_0.jpg",,,"Taupe",,,,"1",,"Catalog, Search",,,,,,"Default Category/Interior,Default Category/Interior/Seat Covers","ford_us,ford_ca","container2","0","0",,,,"12/10/2020 21:07:45.000000","10/04/2023 07:49:16.000000",,"In Stock",,,"0","0",,,,"kit-rear-seat-cover-13086",,,"0",,,,,,,,,,,,,,,,,,,,,,"Taxable Goods","0","0",,"1","/v/m/vml3z-1863812-d.jpg","Covercraft",,,,,,,"SuperCab",,,,"60/40","Rear",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"COVERCRAFT INDUSTRIE","185.490000","0","0","0.500000",,"Not compatible with heated seats",,"Vehicle Association Change","Processing Complete","0","18.500000","3.500000","20.000000",,"0","Ford_F-150_2021,Ford_F-150_2022,Ford_F-150_2023,Ford_Super Duty_2023,Ford_Super Duty_2024",,"Ford","F-150,Super Duty","2021,2022,2023,2024"
"Seat Covers, Realtree Protective Seat Covers by Covercraft - Rear Row, 60/40, For SuperCab, Carhartt Realtree Xtra Brown Camo SeatSaver","VML3Z-1863812-E","ford_ca_en","simple","<p>Signature Carhartt canvas duck is a rugged blend of long-lasting toughness and all-day comfort:</p><ul><li>Breathable, heavy-gauge protection is water-repellent and UV-resistant; slip on.</li></ul>>","422.290000",,,,,"3.500000",,,,,"VML3Z1863812E_0.jpg","VML3Z1863812E_0.jpg","VML3Z1863812E_0.jpg",,,,,,,"1",,"Catalog, Search",,,,,,"Default Category/Interior,Default Category/Interior/Seat Covers","ford_us,ford_ca","container2","0","0",,,,"12/10/2020 21:07:45.000000","10/04/2023 07:49:17.000000",,"In Stock",,,"0","0",,,,"kit-rear-seat-cover-vml3z-1863812-e",,,"0",,,,,,,,,,,,,,,,,,,,,,"Taxable Goods","0","0",,"1","/v/m/vml3z-1863812-e.jpg",,,,,,,,,,,,,"Rear",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"COVERCRAFT INDUSTRIE","295.600000","0","0","0.500000",,"Not compatible with heated seats",,"Vehicle Association Change","Processing Complete","0","10.000000","3.500000","18.500000",,"0","Ford_F-150_2021,Ford_F-150_2022,Ford_F-150_2023,Ford_Super Duty_2023,Ford_Super Duty_2024",,"Ford","F-150,Super Duty","2021,2022,2023,2024"
"Seat Covers, Realtree Protective Seat Covers by Covercraft - Rear Row, 60/40, For SuperCab, Carhartt Realtree Xtra Green Camo SeatSaver","VML3Z-1863812-F","ford_ca_en","simple","<p>Signature Carhartt canvas duck is a rugged blend of long-lasting toughness and all-day comfort:</p><ul><li>Breathable, heavy-gauge protection is water-repellent and UV-resistant; slip on.</li></ul>","422.290000",,,,,"3.500000",,,,,"VML3Z1863812F_0.jpg","VML3Z1863812F_0.jpg","VML3Z1863812F_0.jpg",,,,,,,"1",,"Catalog, Search",,,,,,"Default Category/Interior,Default Category/Interior/Seat Covers","ford_us,ford_ca","container2","0","0",,,,"12/10/2020 21:07:45.000000","10/04/2023 07:49:17.000000",,"In Stock",,,"0","0",,,,"kit-rear-seat-cover-vml3z-1863812-f",,,"0",,,,,,,,,,,,,,,,,,,,,,"Taxable Goods","0","0",,"1","/v/m/vml3z-1863812-f_2.jpg",,,,,,,,,,,,,"Rear",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"COVERCRAFT INDUSTRIE","295.600000","0","0","0.500000",,"Not compatible with heated seats",,"Vehicle Association Change","Processing Complete","0","18.500000","3.500000","20.000000",,"0","Ford_F-150_2021,Ford_F-150_2022,Ford_F-150_2023,Ford_Super Duty_2023,Ford_Super Duty_2024",,"Ford","F-150,Super Duty","2021,2022,2023,2024"
"Audio Upgrade by Kicker - Amp and Sub Woofer, For SuperCab and SuperCrew - NOT compatible with 23MY+ Raptor","VML3Z-18808-A","ford_ca_en","simple","Designed and developed by Ford and KICKER, the F-150 Audio Upgrade kit utilizes the custom DSP built into the radio to provide super rich bass with improved mid and high frequency response.<ul><li>Enclosure is designed specifically for the F-150 </li><li>100 watt RMS amp with 8” dual voice coil, long-throw woofer</li><li>Back wall of cab mounting maintains flat load floor</li><li>Utilizes factory mounting points…no drilling </li><li>REQUIRES Dealer installation and programming via OBD</li><li><B><I>Not compatible with 23MY+ Raptor</I></B></li></ul>","894.710000",,,,,"23.500000",,,,,"VML3Z18808A_0.jpg","VML3Z18808A_0.jpg","VML3Z18808A_0.jpg",,,,,,,"1",,"Catalog, Search",,,,,,"Default Category/Electronics/Audio,Default Category/Electronics","ford_us,ford_ca","container2","0","0",,,,"10/15/2020 20:55:09.000000","09/29/2023 00:48:11.000000",,"In Stock",,,"0","0",,,,"speaker-asy-12946",,,"0",,,,,,,,,,,,,,,,,,,,,,"Taxable Goods","0","0",,"0",,"AMP",,,,,,,"SuperCrew,SuperCab",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"626.300000","0","1","2.000000",,"Fits vehicles built with both Satellite Radio (build code ICEHE) and a 6 or 7 speaker system (build codes IDBAL or IDBAD)<B><I>Not compatible with 23MY+ Raptor</I></B>",,"Vehicle Association Change","Processing Complete","0","9.000000","22.000000","35.250000",,"0","Ford_F-150_2021,Ford_F-150_2022,Ford_F-150_2023",,"Ford","F-150","2021,2022,2023"
"Locking Hitch Pin by Curt - For 2 Inch Receivers only","VML3Z-19A326-A","ford_ca_en","simple","<p>CURT hitch locks allow you to lock your ball mount into your trailer hitch, deterring theft and helping prevent anyone from detaching your trailer at the ball mount.</p><ul><li>5/8"" diameter pin fits 2"" x 2"" receiver tubes</li><li>Carbon steel construction protected by a durable chrome-plated finish</li><li>Easy-to-operate, 1/4-turn lock activation</li><li>Watertight dust cap helps prevent internal corrosion</li><li>Includes two keys for added convenience</li></ul>","32.500000",,,,,"0.700000",,,,,"VML3Z19A326A_0.jpg","VML3Z19A326A_0.jpg","VML3Z19A326A_0.jpg",,,,,,,"1",,"Catalog, Search",,,,,,"Default Category/Exterior,Default Category/Exterior/Hitches, Towing and Recovery","ford_us,ford_ca,lincoln_us","container2","0","0",,,,"12/10/2020 21:07:42.000000","10/04/2023 07:49:17.000000",,"In Stock",,,"0","0",,,,"pin-locking",,,"0",,,,,,,,,,,,,,,,,,,,,,"Taxable Goods","0","0",,"1","/v/m/vml3z-19a326-a_1.jpg",,,,,,,,,,,,,,,,,,,,,"Standard",,,,,,,,,,,,,"2",,,,,,,,,,,"CURT GROUP","22.750000","0","0","0.200000",,,,"Vehicle Association Change","Processing Complete","0","1.500000","1.973000","8.861000",,"0","Ford_Bronco Sport_2021,Ford_Bronco Sport_2022,Ford_Bronco Sport_2023,Ford_Bronco_2021,Ford_Bronco_2022,Ford_Bronco_2023,Ford_Escape_2020,Ford_Escape_2021,Ford_Escape_2022,Ford_Escape_2023,Ford_Expedition_2020,Ford_Expedition_2021,Ford_Expedition_2022,Ford_Expedition_2023,Ford_Expedition_2024,Ford_Explorer_2020,Ford_Explorer_2021,Ford_Explorer_2022,Ford_Explorer_2023,Ford_F-150_2020,Ford_F-150_2021,Ford_F-150_2022,Ford_F-150_2023,Ford_Maverick_2022,Ford_Maverick_2023,Ford_Ranger_2020,Ford_Ranger_2021,Ford_Ranger_2022,Ford_Ranger_2023,Ford_Super Duty_2022,Ford_Super Duty_2023,Ford_Super Duty_2024,Lincoln_Navigator_2020,Lincoln_Navigator_2021,Lincoln_Navigator_2022,Lincoln_Navigator_2023,Lincoln_Navigator_2024",,"Ford,Lincoln","Bronco,Bronco Sport,Escape,Expedition,Explorer,F-150,Maverick,Navigator,Ranger,Super Duty","2020,2021,2022,2023,2024"
"Seat Covers - Realtree Protective Seat Covers by Covercraft, Front Row, 40/20/40, For All Cabs, Carhartt Realtree Xtra Brown Camo SeatSaver","VML3Z-25600D20-A","ford_ca_en","simple","<p>Help Protect your Seats with Premium Seat Covers from Covercraft. Seat protectors help shield your vehicle's seat surfaces from wear, tear, stains and sun fade.</p><ul><li>Custom patterned for a perfect fit &ndash; no &ldquo;one-size-fits-all&rdquo; </li><li>Easy to install and remove for periodic cleaning </li><li>Breathable, heavy-duty polycotton fabric is not sticky like neoprene or vinyl seat covers </li><li>Durable water-repellant surface finish helps keep most spills from ever reaching the seats </li><li>Heavy-duty overlapped triple-stitched main seams for added durability </li><li>Map pockets in the back of most front seat covers to help reduce clutter </li><li>No need for commercial washing machines or a trip to the Laundromat &ndash; fits in most home washers &amp; dryers</li></ul>","664.290000",,,,,"3.500000",,,,,"VML3Z25600D20A_0.jpg","VML3Z25600D20A_0.jpg","VML3Z25600D20A_0.jpg",,,"Brown",,,,"1",,"Catalog, Search",,,,,,"Default Category/Interior,Default Category/Interior/Seat Covers","ford_us,ford_ca","container2","0","0",,,,"12/10/2020 21:07:45.000000","10/04/2023 07:49:17.000000",,"In Stock",,,"0","0",,,,"kit-front-seat-cover-13107",,,"0",,,,,,,,,,,,,,,,,,,,,,"Taxable Goods","0","0",,"1",,"Covercraft",,,,,,,,,,,"40/20/40","Front",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"COVERCRAFT INDUSTRIE","465.000000","0","0","0.500000",,"Not Compatible with F-150 Lightning.  Not compatible with heated seats",,"Vehicle Association Change","Processing Complete","0","10.000000","3.500000","18.500000",,"0","Ford_F-150_2021,Ford_F-150_2022,Ford_F-150_2023,Ford_Super Duty_2023,Ford_Super Duty_2024",,"Ford","F-150,Super Duty","2021,2022,2023,2024"
"Seat Covers - Protective Seat Covers by Covercraft, Front Row, 40/20/40, Charcoal","VML3Z-25600D20-B","ford_ca_en","simple","<p>The seat savers vest type design is custom patterned to allow access to seat controls and are compatible with seat mounted side airbags.</p><ul><li>Great for construction work, pets and kids</li><li>Constructed of heavy-duty polycotton drill weave and feature overlapped double stitched seams</li><li>May be cleaned in home washer/dryer</li></ul>","410.190000",,,,,"3.500000",,,,,"VML3Z25600D20B_0.jpg","VML3Z25600D20B_0.jpg","VML3Z25600D20B_0.jpg",,,"Charcoal",,,,"1",,"Catalog, Search",,,,,,"Default Category/Interior,Default Category/Interior/Seat Covers","ford_us,ford_ca","container2","0","0",,,,"12/10/2020 21:07:45.000000","10/04/2023 07:49:17.000000",,"In Stock",,,"0","0",,,,"kit-front-seat-cover-13108",,,"0",,,,,,,,,,,,,,,,,,,,,,"Taxable Goods","0","0",,"1",,"Covercraft",,,,,,,,,,,"40/20/40","Front",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"COVERCRAFT INDUSTRIE","287.130000","0","0","0.500000",,"Not Compatible with F-150 Lightning. Not compatible with heated seats",,"Vehicle Association Change","Processing Complete","0","10.000000","3.500000","18.500000",,"0","Ford_F-150_2021,Ford_F-150_2022,Ford_F-150_2023,Ford_Super Duty_2023,Ford_Super Duty_2024",,"Ford","F-150,Super Duty","2021,2022,2023,2024"
